Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura dedemi";"Streak-breasted Fantail";"Van Dedems Waaierstaart";0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura opistherythra";"Long-tailed Fantail";"Sclaters Waaierstaart";0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura lepida";"Palau Fantail";Palauwaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura semirubra";"Manus Fantail";Manuswaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura rufifrons";"Rufous Fantail";Vuurstuitwaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura dryas";"Arafura Fantail";Arafurawaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura kubaryi";"Pohnpei Fantail";Ponapéwaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura albolimbata";"Friendly Fantail";Grijsbuikwaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura hyperythra";"Chestnut-bellied Fantail";Bruinbuikwaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura drownei";"Brown Fantail";Bergwaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura verreauxi";"Streaked Fantail";"Gevlekte Waaierstaart";0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura tenebrosa";"Dusky Fantail";"Donkere Waaierstaart";0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura rennelliana";"Rennell Fantail";Rennellwaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura personata";"Kadavu Fantail";Kadavuwaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura nebulosa";"Samoan Fantail";Samoawaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura albiscapa";"Gray Fantail";"Grijze Waaierstaart";0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura phasiana";"Mangrove Fantail";Mangrovewaaierstaart;0;;
Passeriformes;Rhipiduridae;Fantails;Fantails;"Rhipidura fuliginosa";"New Zealand Fantail";Maoriwaaierstaart;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus occidentalis";"Western Square-tailed Drongo";"Western Square-tailed Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus sharpei";"Sharpe's Drongo";"Sharpe's Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus ludwigii";"Common Square-tailed Drongo";"Common Square-tailed Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus atripennis";"Shining Drongo";Staalglansdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus adsimilis";"Fork-tailed Drongo";"Fork-tailed Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus divaricatus";"Glossy-backed Drongo";"Glossy-backed Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus atactus";"Fanti Drongo";"Fanti Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus modestus";"Velvet-mantled Drongo";"Velvet-mantled Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus aldabranus";"Aldabra Drongo";Aldabradrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus fuscipennis";"Comoro Drongo";Comorendrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus forficatus";"Crested Drongo";Kuifdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus waldenii";"Mayotte Drongo";Mayottedrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus macrocercus";"Black Drongo";Koningsdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus leucophaeus";"Ashy Drongo";"Grijze Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus caerulescens";"White-bellied Drongo";Witbuikdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus annectens";"Crow-billed Drongo";Kraaienbekdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus aeneus";"Bronzed Drongo";Bronsdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus remifer";"Lesser Racket-tailed Drongo";Spateldrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus hottentottus";"Hair-crested Drongo";Haarkuifdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus balicassius";Balicassiao;"Filippijnse Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus montanus";"Sulawesi Drongo";Sulawesibergdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus sumatranus";"Sumatran Drongo";"Sumatraanse Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus densus";"Wallacean Drongo";"Wallace' Drongo";0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus megarhynchus";"Ribbon-tailed Drongo";Bismarckdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus bracteatus";"Spangled Drongo";Glansvlekdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus menagei";"Tablas Drongo";Tablasdrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus andamanensis";"Andaman Drongo";Andamanendrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus paradiseus";"Greater Racket-tailed Drongo";Vlaggendrongo;0;;
Passeriformes;Dicruridae;Drongos;Drongos;"Dicrurus lophorinus";"Sri Lanka Drongo";"Ceylonese Kuifdrongo";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Lycocorax pyrrhopterus";Paradise-crow;"Bruine Paradijskraai";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Phonygammus keraudrenii";"Trumpet Manucode";Trompetparadijskraai;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Manucodia comrii";"Curl-crested Manucode";Kroeskopparadijskraai;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Manucodia chalybatus";"Crinkle-collared Manucode";Ruwhalsparadijskraai;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Manucodia jobiensis";"Jobi Manucode";Jobiparadijskraai;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Manucodia ater";"Glossy-mantled Manucode";Glansparadijskraai;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Pteridophora alberti";"King-of-Saxony Bird-of-Paradise";Wimpeldrager;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Parotia carolae";"Carola's Parotia";"Carola's Parotia";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Parotia berlepschi";"Bronze Parotia";"Berlepsch' Parotia";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Parotia sefilata";"Western Parotia";Arfakparotia;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Parotia wahnesi";"Wahnes's Parotia";Huonparotia;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Parotia lawesii";"Lawes's Parotia";Lawes-parotia;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Seleucidis melanoleucus";"Twelve-wired Bird-of-Paradise";"Twaalfdradige Paradijshop";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Drepanornis albertisi";"Black-billed Sicklebill";Geelstaartsikkelsnavel;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Drepanornis bruijnii";"Pale-billed Sicklebill";"Bruijns Sikkelsnavel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Semioptera wallacii";"Standardwing Bird-of-Paradise";"Wallace' Paradijsvogel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Lophorina niedda";"Vogelkop Lophorina";"Vogelkop Lophorina";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Lophorina superba";"Greater Lophorina";"Greater Lophorina";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Lophorina minor";"Lesser Lophorina";"Lesser Lophorina";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Ptiloris paradiseus";"Paradise Riflebird";Schildgeweervogel;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Ptiloris victoriae";"Victoria's Riflebird";"Victoria's Geweervogel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Ptiloris magnificus";"Magnificent Riflebird";"Magnificent Riflebird";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Ptiloris intercedens";"Growling Riflebird";"Growling Riflebird";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Epimachus fastosus";"Black Sicklebill";"Zwarte Sikkelsnavel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Epimachus meyeri";"Brown Sicklebill";"Bruine Sikkelsnavel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Paradigalla carunculata";"Long-tailed Paradigalla";Langstaartparadigalla;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Paradigalla brevicauda";"Short-tailed Paradigalla";Kortstaartparadigalla;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Astrapia splendidissima";"Splendid Astrapia";Prachtastrapia;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Astrapia nigra";"Arfak Astrapia";Arfakastrapia;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Astrapia rothschildi";"Huon Astrapia";Huonastrapia;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Astrapia stephaniae";"Stephanie's Astrapia";"Stephanies Astrapia";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Astrapia mayeri";"Ribbon-tailed Astrapia";Lintstaartastrapia;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Cicinnurus regius";"King Bird-of-Paradise";Koningsparadijsvogel;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Cicinnurus respublica";"Wilson's Bird-of-Paradise";"Wilsons Paradijsvogel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Cicinnurus magnificus";"Magnificent Bird-of-Paradise";Geelkraagparadijsvogel;0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Paradisaea rudolphi";"Blue Bird-of-Paradise";"Blauwe Paradijsvogel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Paradisaea guilielmi";"Emperor Bird-of-Paradise";"Keizer Wilhelms Paradijsvogel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Paradisaea rubra";"Red Bird-of-Paradise";"Rode Paradijsvogel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Paradisaea decora";"Goldie's Bird-of-Paradise";"Goldies Paradijsvogel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Paradisaea minor";"Lesser Bird-of-Paradise";"Kleine Paradijsvogel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Paradisaea raggiana";"Raggiana Bird-of-Paradise";"Raggi's Paradijsvogel";0;;
Passeriformes;Paradisaeidae;Birds-of-Paradise;Birds-of-Paradise;"Paradisaea apoda";"Greater Bird-of-Paradise";"Grote Paradijsvogel";0;;
Passeriformes;Ifritidae;Ifrita;Ifrita;"Ifrita kowaldi";"Blue-capped Ifrita";Blauwkapifrita;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Trochocercus nitens";"Blue-headed Crested-Flycatcher";Blauwkopkuifmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Trochocercus cyanomelas";"African Crested-Flycatcher";"Kaapse Kuifmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Hypothymis helenae";"Short-crested Monarch";Helenamonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Hypothymis azurea";"Black-naped Monarch";Zwartnekmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Hypothymis puella";"Pale-blue Monarch";"Bleekblauwe Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Hypothymis coelestis";"Celestial Monarch";"Hemelsblauwe Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone cyanescens";"Blue Paradise-Flycatcher";"Blauwe Paradijsmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone cinnamomea";"Rufous Paradise-Flycatcher";"Rosse Paradijsmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone atrocaudata";"Japanese Paradise-Flycatcher";"Japanse Paradijsmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone incei";"Amur Paradise-Flycatcher";"Terpsiphone incei";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone affinis";"Blyth's Paradise-Flycatcher";"Terpsiphone affinis";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone bourbonnensis";"Mascarene Paradise-Flycatcher";Maskarenenparadijsmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone paradisi";"Indian Paradise-Flycatcher";"Aziatische Paradijsmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone atrochalybeia";"Sao Tome Paradise-Flycatcher";São-Toméparadijsmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone corvina";"Seychelles Paradise-Flycatcher";Seychellenparadijsmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone mutata";"Malagasy Paradise-Flycatcher";Madagaskarparadijsmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone rufiventer";"Black-headed Paradise-Flycatcher";Roodbuik-paradijsmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone bedfordi";"Bedford's Paradise-Flycatcher";"Bedfords Paradijsmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone rufocinerea";"Rufous-vented Paradise-Flycatcher";Gabonparadijsmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone batesi";"Bates's Paradise-Flycatcher";"Bates' Paradijsmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Terpsiphone viridis";"African Paradise-Flycatcher";"Afrikaanse Paradijsmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Chasiempis sandwichensis";"Hawaii Elepaio";Hawaii-elepaio;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Chasiempis sclateri";"Kauai Elepaio";Kauai-elepaio;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Chasiempis ibidis";"Oahu Elepaio";Oahu-elepaio;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Pomarea nigra";"Tahiti Monarch";Tahitimonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Pomarea dimidiata";"Rarotonga Monarch";Rarotongamonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Pomarea iphis";"Iphis Monarch";Iphismonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Pomarea mira";"Ua Pou Monarch";Ua-Poumonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Pomarea mendozae";"Marquesas Monarch";Markiezenmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Pomarea whitneyi";"Fatuhiva Monarch";Fatu-Hivamonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Mayrornis versicolor";"Ogea Monarch";"Mayrs Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Mayrornis lessoni";"Slaty Monarch";Zwartstaartmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Mayrornis schistaceus";"Vanikoro Monarch";Vanikoromonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Neolalage banksiana";"Buff-bellied Monarch";Harlekijnmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Clytorhynchus pachycephaloides";"Southern Shrikebill";Vanuatuklauwiermonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Clytorhynchus hamlini";"Rennell Shrikebill";Rennellklauwiermonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Clytorhynchus vitiensis";"Fiji Shrikebill";Fijiklauwiermonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Clytorhynchus nigrogularis";"Black-throated Shrikebill";"Zwartkeel-klauwiermonarch (nigrogularis)";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Clytorhynchus sanctaecrucis";"Santa Cruz Shrikebill";"Zwartkeel-klauwiermonarch (sanctaecrucis)";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Carterornis pileatus";"White-naped Monarch";Halmaheramonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Carterornis castus";"Loetoe Monarch";Loetoemonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Carterornis leucotis";"White-eared Monarch";Witoormonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Carterornis chrysomela";"Golden Monarch";Goudmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Metabolus rugensis";"Truk Monarch";Trukmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Monarcha godeffroyi";"Yap Monarch";Yapmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Monarcha takatsukasae";"Tinian Monarch";Tinianmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Monarcha cinerascens";"Island Monarch";Mangrovemonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Monarcha richardsii";"White-capped Monarch";"Richards' Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Monarcha castaneiventris";"Chestnut-bellied Monarch";Kastanjebuikmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Monarcha erythrostictus";"Bougainville Monarch";Bougainvillemonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Monarcha melanopsis";"Black-faced Monarch";Maskermonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Monarcha frater";"Black-winged Monarch";Zwartvleugelmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus axillaris";"Fan-tailed Monarch";Wigstaartmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus rubiensis";"Rufous Monarch";"Rosse Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus sacerdotum";"Flores Monarch";"Mees' Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus boanensis";"Black-chinned Monarch";Boanomonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus trivirgatus";"Spectacled Monarch";Brilmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus leucurus";"White-tailed Monarch";Kaimonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus everetti";"White-tipped Monarch";Djampeamonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus loricatus";"Black-tipped Monarch";Burumonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus julianae";"Kofiau Monarch";Koningin-Julianamonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus brehmii";"Biak Monarch";"Schlegels Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus manadensis";"Hooded Monarch";"Zwart-witte Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus infelix";"Manus Monarch";Zilverstaartmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus menckei";"White-breasted Monarch";Witrugmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus verticalis";"Black-tailed Monarch";Kuifmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus barbatus";"Black-and-white Monarch";Witbaardmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus browni";"Kolombangara Monarch";Salomonsmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus mundus";"Black-bibbed Monarch";Tanimbarmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus vidua";"White-collared Monarch";"Geschubde Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Symposiachrus guttula";"Spot-winged Monarch";Vlekvleugelmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Arses telescopthalmus";"Frilled Monarch";Witbuikfranjemonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Arses lorealis";"Frill-necked Monarch";Witborstfranjemonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Arses insularis";"Ochre-collared Monarch";Roodhalsfranjemonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Arses kaupi";"Pied Monarch";Zwartborstfranjemonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Grallina cyanoleuca";Magpie-lark;"Australische Slijkekster";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Grallina bruijnii";Torrent-lark;"Nieuw-Guinese Slijkekster";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra erythrops";"Palau Flycatcher";Palaumonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra pluto";"Pohnpei Flycatcher";Ponapémonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra oceanica";"Oceanic Flycatcher";Carolinenmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra atra";"Biak Flycatcher";Biakmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra galeata";"Moluccan Flycatcher";Helmmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra rubecula";"Leaden Flycatcher";Zilvermonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra ferrocyanea";"Steel-blue Flycatcher";Staalmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra cervinicauda";"Ochre-headed Flycatcher";San-Cristobalmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra caledonica";"Melanesian Flycatcher";Vanuatumonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra vanikorensis";"Vanikoro Flycatcher";Roodbuikmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra albiventris";"Samoan Flycatcher";Witbuikmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra azureocapilla";"Azure-crested Flycatcher";"Azure-crested Flycatcher";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra castaneigularis";"Chestnut-throated Flycatcher";"Chestnut-throated Flycatcher";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra ruficollis";"Broad-billed Flycatcher";Kaneelborstmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra cyanoleuca";"Satin Flycatcher";Satijnmonarch;0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra inquieta";"Restless Flycatcher";"Grote Witkeelmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra nana";"Paperbark Flycatcher";"Kleine Witkeelmonarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra alecto";"Shining Flycatcher";"Zwarte Monarch";0;;
Passeriformes;Monarchidae;"Monarch Flycatchers";"Monarch Flycatchers";"Myiagra hebetior";"Dull Flycatcher";Bismarckmonarch;0;;
